,id
20164,"""""""10101_4"""""""
20165,"""""""4914_2"""""""
20166,"""""""11896_4"""""""
20167,"""""""10430_1"""""""
20168,"""""""786_3"""""""
20169,"""""""9834_1"""""""
20170,"""""""2040_1"""""""
20171,"""""""1435_3"""""""
20172,"""""""168_8"""""""
20173,"""""""6504_9"""""""
20174,"""""""3677_1"""""""
20175,"""""""3652_10"""""""
20176,"""""""9821_10"""""""
20177,"""""""8695_8"""""""
20178,"""""""5728_10"""""""
20179,"""""""2856_8"""""""
20180,"""""""11548_3"""""""
20181,"""""""9435_7"""""""
20182,"""""""7910_2"""""""
20183,"""""""4658_7"""""""
20184,"""""""10111_1"""""""
20185,"""""""12306_1"""""""
20186,"""""""6380_9"""""""
20187,"""""""3507_10"""""""
20188,"""""""11085_7"""""""
20189,"""""""4268_8"""""""
20190,"""""""1702_2"""""""
20191,"""""""3045_9"""""""
20192,"""""""3338_2"""""""
20193,"""""""9288_8"""""""
20194,"""""""1580_8"""""""
20195,"""""""11976_10"""""""
20196,"""""""9216_1"""""""
20197,"""""""2015_10"""""""
20198,"""""""7665_2"""""""
20199,"""""""10545_2"""""""
20200,"""""""3819_4"""""""
20201,"""""""8005_10"""""""
20202,"""""""772_1"""""""
20203,"""""""3882_3"""""""
20204,"""""""9001_8"""""""
20205,"""""""3000_1"""""""
20206,"""""""3357_4"""""""
20207,"""""""2559_4"""""""
20208,"""""""2178_4"""""""
20209,"""""""2249_9"""""""
20210,"""""""9616_10"""""""
20211,"""""""11797_9"""""""
20212,"""""""9061_10"""""""
20213,"""""""10994_10"""""""
20214,"""""""1076_3"""""""
20215,"""""""10774_2"""""""
20216,"""""""10983_10"""""""
20217,"""""""9271_10"""""""
20218,"""""""3205_9"""""""
20219,"""""""4987_4"""""""
20220,"""""""10926_1"""""""
20221,"""""""9150_8"""""""
20222,"""""""614_2"""""""
20223,"""""""12332_4"""""""
20224,"""""""9100_2"""""""
20225,"""""""10499_8"""""""
20226,"""""""6143_9"""""""
20227,"""""""4113_8"""""""
20228,"""""""4705_4"""""""
20229,"""""""3115_1"""""""
20230,"""""""1041_2"""""""
20231,"""""""11601_9"""""""
20232,"""""""11045_8"""""""
20233,"""""""10615_8"""""""
20234,"""""""7631_7"""""""
20235,"""""""11829_3"""""""
20236,"""""""6941_1"""""""
20237,"""""""112_10"""""""
20238,"""""""4220_8"""""""
20239,"""""""2812_10"""""""
20240,"""""""10221_2"""""""
20241,"""""""1944_9"""""""
20242,"""""""5866_8"""""""
20243,"""""""11615_1"""""""
20244,"""""""3066_10"""""""
20245,"""""""5757_3"""""""
20246,"""""""10569_1"""""""
20247,"""""""10633_3"""""""
20248,"""""""58_3"""""""
20249,"""""""1126_10"""""""
20250,"""""""4357_10"""""""
20251,"""""""6768_4"""""""
20252,"""""""11354_10"""""""
20253,"""""""6412_10"""""""
20254,"""""""7547_1"""""""
20255,"""""""5198_10"""""""
20256,"""""""5697_3"""""""
20257,"""""""9757_3"""""""
20258,"""""""8034_3"""""""
20259,"""""""8612_8"""""""
20260,"""""""8691_7"""""""
20261,"""""""6731_3"""""""
20262,"""""""12190_1"""""""
20263,"""""""3180_1"""""""
20264,"""""""11068_10"""""""
20265,"""""""3752_4"""""""
20266,"""""""1995_3"""""""
20267,"""""""5517_10"""""""
20268,"""""""6532_9"""""""
20269,"""""""4435_1"""""""
20270,"""""""5527_4"""""""
20271,"""""""5059_4"""""""
20272,"""""""12044_4"""""""
20273,"""""""3479_3"""""""
20274,"""""""8399_8"""""""
20275,"""""""8897_7"""""""
20276,"""""""8342_9"""""""
20277,"""""""7018_3"""""""
20278,"""""""2497_7"""""""
20279,"""""""10152_1"""""""
20280,"""""""11583_4"""""""
20281,"""""""3156_10"""""""
20282,"""""""5259_4"""""""
20283,"""""""2581_1"""""""
20284,"""""""5224_7"""""""
20285,"""""""9024_3"""""""
20286,"""""""8026_10"""""""
20287,"""""""9588_3"""""""
20288,"""""""11001_1"""""""
20289,"""""""6432_9"""""""
20290,"""""""8524_9"""""""
20291,"""""""12457_3"""""""
20292,"""""""8426_8"""""""
20293,"""""""11355_10"""""""
20294,"""""""10337_1"""""""
20295,"""""""11911_3"""""""
20296,"""""""2655_10"""""""
20297,"""""""4265_3"""""""
20298,"""""""6542_3"""""""
20299,"""""""9681_1"""""""
20300,"""""""287_8"""""""
20301,"""""""1864_1"""""""
20302,"""""""7655_4"""""""
20303,"""""""3613_7"""""""
20304,"""""""11041_1"""""""
20305,"""""""12070_8"""""""
20306,"""""""10856_10"""""""
20307,"""""""7365_4"""""""
20308,"""""""10025_8"""""""
20309,"""""""4693_10"""""""
20310,"""""""9580_7"""""""
20311,"""""""4669_2"""""""
20312,"""""""274_9"""""""
20313,"""""""1570_2"""""""
20314,"""""""11040_8"""""""
20315,"""""""2243_7"""""""
20316,"""""""7043_10"""""""
20317,"""""""3719_2"""""""
20318,"""""""7635_7"""""""
20319,"""""""2327_2"""""""
20320,"""""""4229_9"""""""
20321,"""""""4121_3"""""""
20322,"""""""6064_1"""""""
20323,"""""""364_10"""""""
20324,"""""""1161_10"""""""
20325,"""""""463_1"""""""
20326,"""""""9291_4"""""""
20327,"""""""8827_1"""""""
20328,"""""""2292_1"""""""
20329,"""""""6935_9"""""""
20330,"""""""9226_1"""""""
20331,"""""""7612_4"""""""
20332,"""""""8575_7"""""""
20333,"""""""3475_1"""""""
20334,"""""""1880_7"""""""
20335,"""""""7265_7"""""""
20336,"""""""8626_1"""""""
20337,"""""""733_1"""""""
20338,"""""""12100_10"""""""
20339,"""""""1069_10"""""""
20340,"""""""11364_10"""""""
20341,"""""""5496_1"""""""
20342,"""""""7253_1"""""""
20343,"""""""3159_1"""""""
20344,"""""""9131_10"""""""
20345,"""""""413_4"""""""
20346,"""""""10818_1"""""""
20347,"""""""479_3"""""""
20348,"""""""173_7"""""""
20349,"""""""9522_10"""""""
20350,"""""""333_10"""""""
20351,"""""""2819_1"""""""
20352,"""""""5723_8"""""""
20353,"""""""99_10"""""""
20354,"""""""7247_4"""""""
20355,"""""""4711_9"""""""
20356,"""""""8555_3"""""""
20357,"""""""6330_10"""""""
20358,"""""""8921_1"""""""
20359,"""""""803_10"""""""
20360,"""""""6219_1"""""""
20361,"""""""10077_3"""""""
20362,"""""""1274_7"""""""
20363,"""""""2307_3"""""""
20364,"""""""8114_8"""""""
20365,"""""""1503_1"""""""
20366,"""""""2004_10"""""""
20367,"""""""712_3"""""""
20368,"""""""557_4"""""""
20369,"""""""9651_8"""""""
20370,"""""""11701_4"""""""
20371,"""""""6325_9"""""""
20372,"""""""1684_1"""""""
20373,"""""""1435_10"""""""
20374,"""""""5754_10"""""""
20375,"""""""12098_10"""""""
20376,"""""""3707_10"""""""
20377,"""""""2521_1"""""""
20378,"""""""1793_1"""""""
20379,"""""""2725_3"""""""
20380,"""""""5051_8"""""""
20381,"""""""2691_7"""""""
20382,"""""""4111_10"""""""
20383,"""""""3239_3"""""""
20384,"""""""8124_8"""""""
20385,"""""""4990_4"""""""
20386,"""""""9565_9"""""""
20387,"""""""6657_3"""""""
20388,"""""""5882_4"""""""
20389,"""""""8571_1"""""""
20390,"""""""6815_10"""""""
20391,"""""""487_10"""""""
20392,"""""""11567_9"""""""
20393,"""""""10631_1"""""""
20394,"""""""7070_2"""""""
20395,"""""""8708_10"""""""
20396,"""""""1889_4"""""""
20397,"""""""1838_3"""""""
20398,"""""""6383_3"""""""
20399,"""""""4735_9"""""""
20400,"""""""11430_7"""""""
20401,"""""""11590_1"""""""
20402,"""""""11023_3"""""""
20403,"""""""10870_8"""""""
20404,"""""""6734_10"""""""
20405,"""""""10174_1"""""""
20406,"""""""7905_10"""""""
20407,"""""""9555_4"""""""
20408,"""""""6303_9"""""""
20409,"""""""1426_1"""""""
20410,"""""""5482_8"""""""
20411,"""""""7605_2"""""""
20412,"""""""10249_1"""""""
20413,"""""""2466_1"""""""
20414,"""""""4055_1"""""""
20415,"""""""9839_8"""""""
20416,"""""""3953_9"""""""
20417,"""""""6563_4"""""""
20418,"""""""10776_4"""""""
20419,"""""""7596_2"""""""
20420,"""""""10490_9"""""""
20421,"""""""3800_1"""""""
20422,"""""""10669_1"""""""
20423,"""""""6276_8"""""""
20424,"""""""3110_1"""""""
20425,"""""""12434_1"""""""
20426,"""""""10189_1"""""""
20427,"""""""10639_4"""""""
20428,"""""""7734_1"""""""
20429,"""""""8763_4"""""""
20430,"""""""2702_1"""""""
20431,"""""""10179_1"""""""
20432,"""""""2317_7"""""""
20433,"""""""4677_8"""""""
20434,"""""""11805_7"""""""
20435,"""""""1339_2"""""""
20436,"""""""9919_4"""""""
20437,"""""""1425_8"""""""
20438,"""""""3926_7"""""""
20439,"""""""12395_10"""""""
20440,"""""""6284_4"""""""
20441,"""""""11069_1"""""""
20442,"""""""4998_10"""""""
20443,"""""""8055_2"""""""
20444,"""""""9179_3"""""""
20445,"""""""11577_10"""""""
20446,"""""""1480_1"""""""
20447,"""""""4561_10"""""""
20448,"""""""4698_10"""""""
20449,"""""""9312_1"""""""
20450,"""""""6561_4"""""""
20451,"""""""8353_10"""""""
20452,"""""""11580_3"""""""
20453,"""""""10536_2"""""""
20454,"""""""957_10"""""""
20455,"""""""1768_8"""""""
20456,"""""""12197_1"""""""
20457,"""""""11459_10"""""""
20458,"""""""2271_3"""""""
20459,"""""""6973_1"""""""
20460,"""""""4199_8"""""""
20461,"""""""6582_8"""""""
20462,"""""""5843_1"""""""
20463,"""""""4140_9"""""""
20464,"""""""11105_3"""""""
20465,"""""""2395_3"""""""
20466,"""""""10715_9"""""""
20467,"""""""6611_7"""""""
20468,"""""""2043_7"""""""
20469,"""""""2884_9"""""""
20470,"""""""4946_8"""""""
20471,"""""""9642_7"""""""
20472,"""""""5211_1"""""""
20473,"""""""10661_9"""""""
20474,"""""""4368_10"""""""
20475,"""""""12086_4"""""""
20476,"""""""6465_8"""""""
20477,"""""""4706_1"""""""
20478,"""""""4694_10"""""""
20479,"""""""12150_10"""""""
20480,"""""""208_3"""""""
20481,"""""""2587_3"""""""
20482,"""""""2804_3"""""""
20483,"""""""2837_3"""""""
20484,"""""""11070_1"""""""
20485,"""""""11909_4"""""""
20486,"""""""9945_10"""""""
20487,"""""""9281_9"""""""
20488,"""""""8458_2"""""""
20489,"""""""9882_2"""""""
20490,"""""""172_7"""""""
20491,"""""""7632_2"""""""
20492,"""""""12246_9"""""""
20493,"""""""3889_1"""""""
20494,"""""""11140_4"""""""
20495,"""""""5240_9"""""""
20496,"""""""7965_4"""""""
20497,"""""""3387_3"""""""
20498,"""""""10817_4"""""""
20499,"""""""3332_10"""""""
20500,"""""""1156_9"""""""
20501,"""""""6585_1"""""""
20502,"""""""7931_3"""""""
20503,"""""""8268_4"""""""
20504,"""""""6443_10"""""""
20505,"""""""373_10"""""""
20506,"""""""5912_4"""""""
20507,"""""""11475_7"""""""
20508,"""""""10738_4"""""""
20509,"""""""11175_10"""""""
20510,"""""""9008_2"""""""
20511,"""""""2218_3"""""""
20512,"""""""585_10"""""""
20513,"""""""3448_2"""""""
20514,"""""""3860_8"""""""
20515,"""""""8335_7"""""""
20516,"""""""1907_1"""""""
20517,"""""""9169_9"""""""
20518,"""""""10375_8"""""""
20519,"""""""10432_4"""""""
20520,"""""""11399_1"""""""
20521,"""""""3430_7"""""""
20522,"""""""2859_4"""""""
20523,"""""""3899_10"""""""
20524,"""""""9648_8"""""""
20525,"""""""9233_8"""""""
20526,"""""""10574_10"""""""
20527,"""""""3489_4"""""""
20528,"""""""8115_8"""""""
20529,"""""""11495_8"""""""
20530,"""""""6885_7"""""""
20531,"""""""1534_10"""""""
20532,"""""""11721_9"""""""
20533,"""""""11610_10"""""""
20534,"""""""2712_8"""""""
20535,"""""""3140_10"""""""
20536,"""""""4880_10"""""""
20537,"""""""1592_10"""""""
20538,"""""""425_10"""""""
20539,"""""""5798_1"""""""
20540,"""""""2212_8"""""""
20541,"""""""2685_3"""""""
20542,"""""""9625_2"""""""
20543,"""""""8492_7"""""""
20544,"""""""4932_3"""""""
20545,"""""""1704_3"""""""
20546,"""""""301_4"""""""
20547,"""""""2599_10"""""""
20548,"""""""2364_4"""""""
20549,"""""""2323_3"""""""
20550,"""""""1885_8"""""""
20551,"""""""1232_1"""""""
20552,"""""""12055_1"""""""
20553,"""""""2894_10"""""""
20554,"""""""5347_3"""""""
20555,"""""""1799_4"""""""
20556,"""""""7460_9"""""""
20557,"""""""8798_10"""""""
20558,"""""""2134_4"""""""
20559,"""""""2964_2"""""""
20560,"""""""345_3"""""""
20561,"""""""2670_8"""""""
20562,"""""""10282_10"""""""
20563,"""""""5587_8"""""""
20564,"""""""6115_2"""""""
20565,"""""""6974_1"""""""
20566,"""""""8500_10"""""""
20567,"""""""5073_8"""""""
20568,"""""""5291_8"""""""
20569,"""""""11728_7"""""""
20570,"""""""3207_4"""""""
20571,"""""""2553_8"""""""
20572,"""""""10896_10"""""""
20573,"""""""9321_2"""""""
20574,"""""""1484_4"""""""
20575,"""""""2106_2"""""""
20576,"""""""5487_4"""""""
20577,"""""""4835_10"""""""
20578,"""""""1023_3"""""""
20579,"""""""11524_10"""""""
20580,"""""""10672_7"""""""
20581,"""""""9769_3"""""""
20582,"""""""590_7"""""""
20583,"""""""11530_3"""""""
20584,"""""""349_2"""""""
20585,"""""""2165_4"""""""
20586,"""""""1574_9"""""""
20587,"""""""2792_1"""""""
20588,"""""""980_2"""""""
20589,"""""""5745_7"""""""
20590,"""""""4323_7"""""""
20591,"""""""11569_7"""""""
20592,"""""""3637_1"""""""
20593,"""""""4511_1"""""""
20594,"""""""8404_10"""""""
20595,"""""""8947_4"""""""
20596,"""""""12317_10"""""""
20597,"""""""3927_4"""""""
20598,"""""""461_8"""""""
20599,"""""""11651_2"""""""
20600,"""""""7697_4"""""""
20601,"""""""7799_10"""""""
20602,"""""""2111_8"""""""
20603,"""""""9745_7"""""""
20604,"""""""4419_4"""""""
20605,"""""""9337_4"""""""
20606,"""""""3908_10"""""""
20607,"""""""9211_3"""""""
20608,"""""""489_1"""""""
20609,"""""""9229_8"""""""
20610,"""""""381_1"""""""
20611,"""""""1355_7"""""""
20612,"""""""12100_1"""""""
20613,"""""""6126_4"""""""
20614,"""""""8315_8"""""""
20615,"""""""7513_10"""""""
20616,"""""""5547_1"""""""
20617,"""""""8050_1"""""""
20618,"""""""7332_1"""""""
20619,"""""""9044_8"""""""
20620,"""""""8491_1"""""""
20621,"""""""1919_8"""""""
20622,"""""""4076_7"""""""
20623,"""""""9251_2"""""""
20624,"""""""7325_10"""""""
20625,"""""""177_8"""""""
20626,"""""""8104_4"""""""
20627,"""""""919_4"""""""
20628,"""""""9417_8"""""""
20629,"""""""9440_9"""""""
20630,"""""""11105_9"""""""
20631,"""""""7670_10"""""""
20632,"""""""7404_8"""""""
20633,"""""""5120_2"""""""
20634,"""""""10153_1"""""""
20635,"""""""1763_10"""""""
20636,"""""""9316_4"""""""
20637,"""""""6396_8"""""""
20638,"""""""8865_10"""""""
20639,"""""""4552_8"""""""
20640,"""""""874_4"""""""
20641,"""""""6690_2"""""""
20642,"""""""11970_3"""""""
20643,"""""""1202_4"""""""
20644,"""""""6024_1"""""""
20645,"""""""10117_9"""""""
20646,"""""""9511_1"""""""
20647,"""""""2314_10"""""""
20648,"""""""6053_3"""""""
20649,"""""""10165_2"""""""
20650,"""""""8410_2"""""""
20651,"""""""1457_1"""""""
20652,"""""""9651_3"""""""
20653,"""""""537_2"""""""
20654,"""""""7191_3"""""""
20655,"""""""10258_8"""""""
20656,"""""""4774_8"""""""
20657,"""""""3560_8"""""""
20658,"""""""5960_1"""""""
20659,"""""""881_4"""""""
20660,"""""""2420_1"""""""
20661,"""""""4959_4"""""""
20662,"""""""7138_1"""""""
20663,"""""""9317_10"""""""
20664,"""""""5454_4"""""""
20665,"""""""7450_9"""""""
20666,"""""""9679_10"""""""
20667,"""""""10988_3"""""""
20668,"""""""2932_3"""""""
20669,"""""""10110_1"""""""
20670,"""""""9165_2"""""""
20671,"""""""11712_2"""""""
20672,"""""""8979_1"""""""
20673,"""""""12426_3"""""""
20674,"""""""1630_7"""""""
20675,"""""""11990_10"""""""
20676,"""""""5395_10"""""""
20677,"""""""896_1"""""""
20678,"""""""11463_9"""""""
20679,"""""""7096_1"""""""
20680,"""""""6198_10"""""""
20681,"""""""8141_10"""""""
20682,"""""""2650_10"""""""
20683,"""""""12337_9"""""""
20684,"""""""1995_10"""""""
20685,"""""""6349_1"""""""
20686,"""""""12270_2"""""""
20687,"""""""12494_2"""""""
20688,"""""""7081_4"""""""
20689,"""""""3010_7"""""""
20690,"""""""2924_2"""""""
20691,"""""""3185_10"""""""
20692,"""""""1377_2"""""""
20693,"""""""4858_3"""""""
20694,"""""""4351_3"""""""
20695,"""""""6865_2"""""""
20696,"""""""9527_3"""""""
20697,"""""""6223_7"""""""
20698,"""""""11598_4"""""""
20699,"""""""10605_1"""""""
20700,"""""""4609_2"""""""
20701,"""""""3736_7"""""""
20702,"""""""5615_1"""""""
20703,"""""""11109_7"""""""
20704,"""""""3924_3"""""""
20705,"""""""7452_1"""""""
20706,"""""""4288_8"""""""
20707,"""""""8825_2"""""""
20708,"""""""3168_7"""""""
20709,"""""""6407_1"""""""
20710,"""""""7016_3"""""""
20711,"""""""129_1"""""""
20712,"""""""9808_3"""""""
20713,"""""""5620_10"""""""
20714,"""""""6404_10"""""""
20715,"""""""10781_1"""""""
20716,"""""""2446_1"""""""
20717,"""""""2191_10"""""""
20718,"""""""10848_1"""""""
20719,"""""""11201_10"""""""
20720,"""""""6818_9"""""""
20721,"""""""4607_7"""""""
20722,"""""""2410_7"""""""
20723,"""""""9656_9"""""""
20724,"""""""7841_7"""""""
20725,"""""""11422_7"""""""
20726,"""""""7376_8"""""""
20727,"""""""10804_8"""""""
20728,"""""""11793_7"""""""
20729,"""""""509_7"""""""
20730,"""""""12459_10"""""""
20731,"""""""354_10"""""""
20732,"""""""2740_10"""""""
20733,"""""""1469_1"""""""
20734,"""""""9219_10"""""""
20735,"""""""7248_7"""""""
20736,"""""""5620_1"""""""
20737,"""""""12160_1"""""""
20738,"""""""6037_10"""""""
20739,"""""""8338_1"""""""
20740,"""""""1954_1"""""""
20741,"""""""6996_9"""""""
20742,"""""""9888_8"""""""
20743,"""""""5470_7"""""""
20744,"""""""11915_4"""""""
20745,"""""""7057_4"""""""
20746,"""""""10320_10"""""""
20747,"""""""4447_3"""""""
20748,"""""""9711_9"""""""
20749,"""""""5077_3"""""""
20750,"""""""10912_4"""""""
20751,"""""""3224_3"""""""
20752,"""""""9946_7"""""""
20753,"""""""10650_4"""""""
20754,"""""""9613_1"""""""
20755,"""""""4909_3"""""""
20756,"""""""5607_8"""""""
20757,"""""""3315_1"""""""
20758,"""""""9271_1"""""""
20759,"""""""4248_4"""""""
20760,"""""""5849_4"""""""
20761,"""""""3944_1"""""""
20762,"""""""3580_10"""""""
20763,"""""""4592_1"""""""
20764,"""""""6375_10"""""""
20765,"""""""5955_9"""""""
20766,"""""""11613_7"""""""
20767,"""""""8278_10"""""""
20768,"""""""11339_9"""""""
20769,"""""""6813_2"""""""
20770,"""""""3747_3"""""""
20771,"""""""5916_1"""""""
20772,"""""""3298_1"""""""
20773,"""""""11303_1"""""""
20774,"""""""5758_7"""""""
20775,"""""""11652_9"""""""
20776,"""""""8748_2"""""""
20777,"""""""11092_2"""""""
20778,"""""""8729_8"""""""
20779,"""""""6332_4"""""""
20780,"""""""3700_10"""""""
20781,"""""""10507_2"""""""
20782,"""""""2287_4"""""""
20783,"""""""10549_10"""""""
20784,"""""""3005_10"""""""
20785,"""""""5657_1"""""""
20786,"""""""873_8"""""""
20787,"""""""2274_1"""""""
20788,"""""""3208_4"""""""
20789,"""""""2663_10"""""""
20790,"""""""8134_7"""""""
20791,"""""""7443_1"""""""
20792,"""""""7507_8"""""""
20793,"""""""1423_1"""""""
20794,"""""""4014_1"""""""
20795,"""""""9662_1"""""""
20796,"""""""2512_9"""""""
20797,"""""""8415_2"""""""
20798,"""""""7672_3"""""""
20799,"""""""5925_1"""""""
20800,"""""""2654_2"""""""
20801,"""""""1780_10"""""""
20802,"""""""8813_9"""""""
20803,"""""""9378_7"""""""
20804,"""""""12120_3"""""""
20805,"""""""8985_7"""""""
20806,"""""""5771_3"""""""
20807,"""""""7305_10"""""""
20808,"""""""8681_4"""""""
20809,"""""""7415_10"""""""
20810,"""""""9346_8"""""""
20811,"""""""9750_3"""""""
20812,"""""""9083_9"""""""
20813,"""""""12255_2"""""""
20814,"""""""5035_1"""""""
20815,"""""""12384_10"""""""
20816,"""""""8381_4"""""""
20817,"""""""825_1"""""""
20818,"""""""2034_1"""""""
20819,"""""""439_10"""""""
20820,"""""""5753_10"""""""
20821,"""""""10370_10"""""""
20822,"""""""3395_2"""""""
20823,"""""""8101_2"""""""
20824,"""""""7885_1"""""""
20825,"""""""3266_2"""""""
20826,"""""""4623_4"""""""
20827,"""""""8123_9"""""""
20828,"""""""1787_1"""""""
20829,"""""""4001_4"""""""
20830,"""""""3530_2"""""""
20831,"""""""684_1"""""""
20832,"""""""744_10"""""""
20833,"""""""8439_7"""""""
20834,"""""""8678_9"""""""
20835,"""""""11851_8"""""""
20836,"""""""1237_2"""""""
20837,"""""""4557_3"""""""
20838,"""""""1847_10"""""""
20839,"""""""4002_1"""""""
20840,"""""""1620_1"""""""
20841,"""""""549_10"""""""
20842,"""""""4984_4"""""""
20843,"""""""4673_8"""""""
20844,"""""""1373_1"""""""
20845,"""""""6927_1"""""""
20846,"""""""9201_2"""""""
20847,"""""""4293_7"""""""
20848,"""""""826_3"""""""
20849,"""""""6337_1"""""""
20850,"""""""9978_9"""""""
20851,"""""""11379_10"""""""
20852,"""""""3874_1"""""""
20853,"""""""9943_1"""""""
20854,"""""""7236_4"""""""
20855,"""""""7816_1"""""""
20856,"""""""3849_8"""""""
20857,"""""""1167_10"""""""
20858,"""""""9667_3"""""""
20859,"""""""2506_1"""""""
20860,"""""""1372_10"""""""
20861,"""""""6788_9"""""""
20862,"""""""4792_2"""""""
20863,"""""""7909_2"""""""
20864,"""""""2213_2"""""""
20865,"""""""434_1"""""""
20866,"""""""9245_1"""""""
20867,"""""""5822_10"""""""
20868,"""""""5406_1"""""""
20869,"""""""2011_1"""""""
20870,"""""""6805_10"""""""
20871,"""""""2557_2"""""""
20872,"""""""4343_1"""""""
20873,"""""""1493_4"""""""
20874,"""""""947_8"""""""
20875,"""""""9494_7"""""""
20876,"""""""10228_10"""""""
20877,"""""""707_10"""""""
20878,"""""""2018_10"""""""
20879,"""""""11093_10"""""""
20880,"""""""11113_10"""""""
20881,"""""""11596_1"""""""
20882,"""""""7453_1"""""""
20883,"""""""9045_8"""""""
20884,"""""""12264_7"""""""
20885,"""""""7271_9"""""""
20886,"""""""4560_1"""""""
20887,"""""""11223_1"""""""
20888,"""""""3939_7"""""""
20889,"""""""2714_2"""""""
20890,"""""""1940_9"""""""
20891,"""""""3640_10"""""""
20892,"""""""1724_1"""""""
20893,"""""""5383_3"""""""
20894,"""""""7323_10"""""""
20895,"""""""7345_4"""""""
20896,"""""""775_9"""""""
20897,"""""""11995_1"""""""
20898,"""""""400_10"""""""
20899,"""""""10279_4"""""""
20900,"""""""673_8"""""""
20901,"""""""4168_10"""""""
20902,"""""""11761_7"""""""
20903,"""""""491_9"""""""
20904,"""""""11472_1"""""""
20905,"""""""10045_7"""""""
20906,"""""""9449_4"""""""
20907,"""""""12496_3"""""""
20908,"""""""12422_1"""""""
20909,"""""""8159_4"""""""
20910,"""""""8668_8"""""""
20911,"""""""7572_10"""""""
20912,"""""""6696_9"""""""
20913,"""""""64_10"""""""
20914,"""""""2715_1"""""""
20915,"""""""9333_4"""""""
20916,"""""""3722_10"""""""
20917,"""""""5692_8"""""""
20918,"""""""10074_7"""""""
20919,"""""""1717_3"""""""
20920,"""""""825_8"""""""
20921,"""""""7796_10"""""""
20922,"""""""5550_3"""""""
20923,"""""""6114_10"""""""
20924,"""""""4440_8"""""""
20925,"""""""9616_4"""""""
20926,"""""""12090_8"""""""
20927,"""""""10728_1"""""""
20928,"""""""4419_10"""""""
20929,"""""""282_1"""""""
20930,"""""""4825_9"""""""
20931,"""""""91_10"""""""
20932,"""""""10399_2"""""""
20933,"""""""6773_4"""""""
